155,0.013145,0.038155
156,0.012982,0.03772
157,0.012866,0.037585
158,0.012738,0.037453
159,0.012606,0.03714
160,0.012482,0.036902
161,0.012355,0.03694
162,0.012222,0.036711
163,0.012076,0.036491
164,0.011953,0.036328
165,0.011847,0.036066
166,0.011736,0.035936
167,0.01161,0.035638
168,0.011504,0.035589
169,0.011395,0.035418
170,0.011283,0.035309
171,0.011172,0.035084
172,0.011065,0.035003
173,0.010947,0.034879
174,0.01082,0.034657
175,0.010732,0.034524
176,0.010628,0.034408
177,0.010535,0.034336
178,0.010444,0.034181
179,0.010364,0.034115
180,0.010269,0.033943
181,0.010185,0.03393
182,0.010102,0.033852
183,0.010017,0.033717
184,0.009936,0.033607
185,0.009846,0.033578
186,0.009773,0.03333
187,0.009702,0.033263
188,0.009626,0.033229
189,0.00955,0.033151
190,0.009471,0.033057
191,0.009399,0.033012
192,0.00933,0.032923
193,0.009241,0.03275
194,0.009177,0.032584
195,0.00911,0.032462
196,0.009046,0.032381
197,0.008989,0.032297
198,0.008926,0.032285
199,0.008872,0.032244
200,0.008813,0.032305
201,0.00876,0.03227
202,0.008706,0.032184
203,0.008658,0.032141
204,0.008603,0.032119
205,0.008548,0.032018
206,0.008496,0.032009
207,0.008435,0.03192
208,0.008384,0.031917
209,0.008334,0.031883
210,0.008274,0.031782
211,0.008231,0.031702
212,0.008178,0.031549
213,0.008129,0.031551
214,0.008087,0.031514
215,0.008038,0.031438
216,0.00799,0.031402
217,0.007939,0.03133
218,0.007883,0.031226
219,0.007838,0.031156
220,0.007789,0.031125
221,0.007748,0.031061
222,0.007696,0.030924
223,0.007646,0.030827
224,0.007607,0.030801
225,0.007566,0.030732
226,0.007527,0.030657
227,0.007482,0.03062
228,0.00745,0.030623
229,0.007409,0.030482
230,0.007366,0.030418
231,0.007327,0.030269
232,0.007292,0.030136
233,0.007255,0.030058
234,0.007211,0.029939
235,0.007155,0.029837
236,0.007115,0.029807
237,0.007082,0.029763
238,0.007044,0.029674
239,0.00701,0.029538
240,0.006971,0.029475
241,0.006931,0.029422
242,0.006892,0.02935
243,0.006857,0.029303
244,0.006824,0.029272
245,0.006786,0.029219
246,0.006755,0.029098
247,0.006725,0.029073
248,0.006695,0.029039
249,0.006659,0.02901
250,0.006625,0.028951
251,0.006597,0.02892
252,0.006565,0.028847
253,0.006541,0.028863
254,0.006503,0.028733
255,0.006456,0.028604
256,0.006426,0.028523
257,0.006402,0.028436
258,0.006373,0.028383
259,0.006346,0.028348
260,0.006309,0.028291
261,0.006283,0.028235
262,0.006255,0.028077
263,0.006224,0.028067
264,0.006197,0.028082
265,0.006169,0.028067
266,0.006141,0.02802
267,0.006113,0.027983
268,0.006087,0.027781
269,0.006054,0.027704
270,0.006031,0.027695
271,0.006007,0.02763
272,0.005981,0.027475
273,0.005953,0.027333
274,0.005925,0.027284
275,0.005902,0.027308
276,0.005882,0.027292
277,0.005862,0.027196
278,0.005842,0.027136
279,0.005821,0.02721
280,0.005798,0.027101
281,0.005779,0.027037
282,0.005759,0.027084
283,0.005741,0.026968
284,0.005723,0.026929
285,0.0057,0.026901
286,0.005683,0.026761
287,0.005661,0.026608
288,0.005645,0.026533
289,0.005623,0.026446
290,0.005606,0.026359
291,0.005585,0.026306
292,0.005568,0.026158
293,0.005549,0.026103
294,0.005531,0.025934
295,0.005512,0.025929
296,0.005492,0.025871
297,0.005473,0.025842
298,0.005454,0.02576
299,0.005438,0.025719
300,0.005422,0.025621
301,0.005404,0.025542
302,0.005385,0.025559
303,0.005369,0.025466
304,0.00535,0.025442
305,0.005331,0.025377
306,0.005315,0.025325
307,0.005299,0.025341
308,0.005283,0.025281
309,0.005267,0.025196
310,0.005248,0.025173
311,0.00523,0.025061
312,0.005212,0.025082
313,0.005196,0.025017
314,0.005181,0.025005
315,0.005167,0.025004
316,0.005152,0.024962
317,0.005139,0.024892
318,0.005125,0.024884
319,0.005109,0.024896
320,0.005094,0.024861
321,0.005076,0.024878
322,0.005064,0.024832
323,0.005047,0.024818
324,0.005031,0.024733
325,0.005017,0.024666
326,0.004999,0.024714
327,0.004987,0.024653
328,0.004973,0.024637
329,0.004956,0.024534
330,0.004942,0.024566
331,0.00493,0.024509
332,0.004915,0.024497
333,0.004901,0.024427
334,0.004887,0.024358
335,0.00487,0.024316
336,0.004858,0.024215
337,0.004842,0.0242
338,0.00483,0.024153
339,0.004821,0.024155
340,0.004807,0.024126
341,0.004795,0.024047
342,0.004781,0.024047
343,0.004768,0.023977
344,0.004757,0.023925
345,0.004746,0.023969
346,0.004732,0.023981
347,0.004717,0.023924
348,0.004708,0.023896
349,0.004693,0.023927
350,0.004681,0.023848
351,0.004671,0.023798
352,0.004658,0.023721
353,0.004646,0.023743
354,0.004634,0.02376
355,0.004623,0.023698
356,0.004613,0.023627
357,0.004599,0.023579
358,0.00459,0.023586
359,0.00458,0.023596
360,0.004567,0.023578
361,0.004554,0.023543
362,0.004543,0.023536
363,0.004534,0.023471
364,0.00452,0.023493
365,0.00451,0.023481
366,0.0045,0.023448
367,0.004487,0.023476
368,0.004476,0.02344
369,0.004465,0.023497
370,0.004455,0.023446
371,0.004447,0.02342
372,0.004435,0.023382
373,0.004426,0.02337
374,0.004418,0.023352
375,0.004409,0.023281
376,0.004396,0.023281
377,0.004388,0.02324
378,0.004375,0.02322
379,0.004368,0.023166
380,0.004357,0.023178
381,0.004347,0.023165
382,0.004338,0.023112
383,0.004328,0.023131
384,0.004317,0.023036
385,0.004305,0.023058
386,0.004298,0.023017
387,0.004286,0.022936
388,0.004277,0.022972
389,0.004268,0.023023
390,0.004257,0.022938
391,0.004247,0.022872
392,0.004239,0.022836
393,0.004225,0.022803
394,0.004217,0.022765
395,0.00421,0.022784
396,0.004199,0.022726
397,0.004189,0.022718
398,0.004181,0.022676
399,0.004167,0.022603
400,0.004158,0.022569
401,0.004147,0.022509
402,0.00414,0.022539
403,0.004129,0.022454
404,0.004119,0.022466
405,0.004112,0.022444
406,0.004104,0.022392
407,0.004095,0.022412
408,0.004089,0.022382
409,0.004077,0.022346
410,0.00407,0.022312
411,0.004062,0.022252
412,0.00405,0.022229
413,0.004041,0.022199
414,0.004031,0.02216
415,0.004022,0.022112
416,0.004014,0.022106
417,0.004007,0.022117
418,0.003999,0.022099
419,0.00399,0.022015
420,0.003982,0.021988
421,0.003973,0.021947
422,0.003965,0.02191
423,0.003958,0.021904
424,0.003951,0.021846
425,0.003939,0.021797
426,0.003933,0.021753
427,0.003927,0.021735
428,0.003921,0.021683
429,0.003909,0.021636
430,0.003903,0.021647
431,0.003898,0.021605
432,0.003891,0.021598
433,0.003884,0.021545
434,0.003877,0.021526
435,0.00387,0.021533
436,0.003865,0.021495
437,0.003855,0.021427
438,0.00385,0.021362
439,0.003842,0.021395
440,0.003835,0.021315
441,0.003829,0.021263
442,0.003822,0.021285
443,0.003816,0.021218
444,0.003811,0.021205
445,0.003802,0.021162
446,0.003798,0.021154
447,0.00379,0.021115
448,0.003785,0.021071
449,0.003777,0.021078
450,0.00377,0.021041
451,0.003764,0.021037
452,0.003758,0.021056
453,0.003752,0.02101
454,0.003746,0.02095
455,0.00374,0.020967
456,0.003734,0.020955
457,0.003725,0.020959
458,0.003719,0.020925
459,0.003714,0.020905
460,0.003709,0.020867
461,0.003704,0.020788
462,0.003696,0.020787
463,0.00369,0.020724
464,0.003686,0.020722
465,0.003681,0.020665
466,0.003675,0.020667
467,0.00367,0.020607
468,0.003663,0.020518
469,0.003657,0.020505
470,0.003653,0.020463
471,0.003645,0.020446
472,0.003639,0.020414
473,0.003634,0.020357
474,0.003627,0.020327
475,0.00362,0.020316
476,0.003614,0.020272
477,0.003609,0.02025
478,0.003604,0.020274
479,0.003599,0.020259
480,0.003594,0.020263
481,0.003588,0.020286
482,0.003583,0.020246
483,0.003575,0.020185
484,0.003567,0.020134
485,0.00356,0.020088
486,0.003552,0.020025
487,0.003545,0.020035
488,0.003537,0.020038
489,0.00353,0.020011
490,0.00352,0.019974
491,0.003513,0.019942
492,0.003507,0.019915
493,0.0035,0.019888
494,0.003494,0.019899
495,0.003487,0.01987
496,0.00348,0.019835
497,0.003474,0.019804
498,0.003465,0.01979
499,0.003461,0.019739
500,0.003452,0.019754
501,0.003446,0.019687
502,0.003439,0.019653
503,0.003432,0.019636
504,0.003427,0.019596
505,0.003421,0.019592
506,0.003414,0.019606
507,0.003409,0.019551
508,0.003403,0.019559
509,0.003397,0.019518
510,0.00339,0.019539
511,0.003386,0.019501
512,0.003381,0.019535
513,0.003375,0.019523
514,0.00337,0.019514
515,0.003364,0.019505
516,0.00336,0.019447
517,0.003353,0.019443
518,0.003349,0.019416
519,0.003344,0.019382
520,0.003339,0.019379
521,0.003334,0.019336
522,0.003329,0.019325
523,0.003324,0.019303
524,0.003319,0.019291
525,0.003314,0.019313
526,0.003309,0.019318
527,0.003303,0.019299
528,0.003297,0.019284
529,0.003293,0.019257
530,0.003288,0.019247
531,0.003282,0.019232
532,0.003276,0.019218
533,0.003271,0.019182
534,0.003266,0.019184
535,0.00326,0.019159
536,0.003254,0.0191
537,0.003249,0.019066
538,0.003244,0.019064
539,0.00324,0.019052
540,0.003235,0.019045
541,0.00323,0.019047
542,0.003224,0.019043
543,0.00322,0.019027
544,0.003215,0.019021
545,0.00321,0.01899
546,0.003205,0.018985
547,0.0032,0.01901
548,0.003195,0.019001
549,0.00319,0.018971
550,0.003185,0.01896
551,0.003179,0.018942
552,0.003174,0.018863
553,0.00317,0.018872
554,0.003165,0.018872
555,0.003162,0.018837
556,0.003156,0.018868
557,0.003152,0.018821
558,0.003148,0.018832
559,0.003143,0.018811
560,0.003137,0.018816
561,0.003134,0.018773
562,0.00313,0.01881
563,0.003124,0.018801
564,0.003121,0.018755
565,0.003116,0.018773
566,0.003112,0.018747
567,0.003109,0.018736
568,0.003105,0.018714
569,0.003101,0.018759
570,0.003096,0.018768
571,0.003093,0.018735
572,0.003089,0.018699
573,0.003085,0.018688
574,0.00308,0.018656
575,0.003077,0.018631
576,0.003071,0.018673
577,0.003066,0.01867
578,0.00306,0.018621
579,0.003056,0.018645
580,0.003052,0.018583
581,0.003047,0.018578
582,0.003043,0.018574
583,0.003039,0.018504
584,0.003035,0.018518
585,0.003032,0.018482
586,0.003028,0.018487
587,0.003025,0.018482
588,0.003022,0.018462
589,0.003018,0.018459
590,0.003015,0.01845
591,0.003012,0.018478
592,0.003009,0.018458
593,0.003003,0.018465
594,0.002998,0.018452
595,0.002993,0.018477
596,0.002989,0.018455
597,0.002985,0.018451
598,0.002981,0.018432
599,0.002978,0.018391
600,0.002973,0.018408
601,0.002968,0.018407
602,0.002963,0.018421
603,0.002959,0.01841
604,0.002955,0.018406
605,0.002952,0.018389
606,0.002949,0.018397
607,0.002946,0.018367
608,0.002941,0.018356
609,0.002937,0.018339
610,0.002934,0.018391
611,0.00293,0.018383
612,0.002926,0.018432
613,0.002923,0.018434
614,0.00292,0.018395
615,0.002916,0.018402
616,0.002912,0.01835
617,0.002908,0.018353
618,0.002905,0.018377
619,0.002902,0.018354
620,0.002898,0.018347
621,0.002895,0.01832
622,0.00289,0.018311
623,0.002887,0.018313
624,0.002884,0.018293
625,0.00288,0.018295
626,0.002877,0.018291
627,0.002875,0.018319
628,0.002872,0.018286
629,0.002869,0.018308
630,0.002864,0.018325
631,0.00286,0.018309
632,0.002855,0.018234
633,0.002852,0.018202
634,0.002848,0.018196
635,0.002845,0.018137
636,0.002841,0.018153
637,0.002838,0.018136
638,0.002834,0.018122
639,0.00283,0.018133
640,0.002827,0.018106
641,0.002824,0.018078
642,0.002821,0.018047
643,0.002817,0.018054
644,0.002814,0.018024
645,0.00281,0.017995
646,0.002807,0.017956
647,0.002804,0.017937
648,0.0028,0.017941
649,0.002797,0.017902
650,0.002793,0.017888
651,0.00279,0.017898
652,0.002787,0.017846
653,0.002783,0.01782
654,0.00278,0.017785
655,0.002777,0.017766
656,0.002773,0.017777
657,0.00277,0.017754
658,0.002766,0.017789
659,0.002763,0.01775
660,0.00276,0.017753
661,0.002757,0.017729
662,0.002753,0.017738
663,0.00275,0.017731
664,0.002747,0.017702
665,0.002744,0.017718
666,0.002741,0.01775
667,0.002738,0.017773
668,0.002735,0.017734
669,0.002732,0.017716
670,0.00273,0.017737
671,0.002727,0.017766
672,0.002724,0.017753
673,0.002722,0.01773
674,0.002719,0.017699
675,0.002717,0.01769
676,0.002713,0.017662
677,0.002709,0.01767
678,0.002705,0.017641
679,0.002702,0.017617
680,0.002699,0.017581
681,0.002697,0.017612
682,0.002695,0.017628
683,0.002692,0.017644
684,0.00269,0.01767
685,0.002685,0.017622
686,0.002681,0.017642
687,0.002678,0.017624
688,0.002675,0.017621
689,0.002673,0.017589
690,0.00267,0.017554
691,0.002664,0.017519
692,0.002661,0.017512
693,0.002657,0.017475
694,0.002654,0.017466
695,0.002652,0.017441
696,0.002649,0.01744
697,0.002646,0.01742
698,0.002644,0.017441
699,0.002641,0.017417
700,0.002638,0.017425
701,0.002635,0.017404
702,0.002633,0.017379
703,0.00263,0.017402
704,0.002628,0.017362
705,0.002626,0.017347
706,0.002624,0.017331
707,0.002621,0.017368
708,0.002619,0.017345
709,0.002616,0.017355
710,0.002613,0.017324
711,0.002611,0.017302
712,0.002609,0.017324
713,0.002606,0.017289
714,0.002604,0.017255
715,0.002601,0.017261
716,0.002599,0.017247
717,0.002596,0.017238
718,0.002594,0.017206
719,0.002591,0.017213
720,0.002589,0.017207
721,0.002587,0.017208
722,0.002585,0.017207
723,0.002582,0.017202
724,0.002581,0.017197
725,0.002578,0.017172
726,0.002575,0.017169
727,0.002572,0.017175
728,0.00257,0.01715
729,0.002568,0.017139
730,0.002566,0.017107
731,0.002563,0.017129
732,0.002559,0.017137
733,0.002557,0.017104
734,0.002555,0.017079
735,0.002553,0.017072
736,0.00255,0.017077
737,0.002547,0.017078
738,0.002545,0.017086
739,0.002543,0.017102
740,0.00254,0.017109
741,0.002538,0.01709
742,0.002536,0.017123
743,0.002533,0.017092
744,0.002531,0.017097
745,0.002529,0.017096
746,0.002526,0.017077
747,0.002524,0.017051
748,0.002521,0.017075
749,0.002519,0.017054
750,0.002517,0.017075
751,0.002515,0.01705
752,0.002513,0.017024
753,0.00251,0.017045
754,0.002508,0.017022
755,0.002506,0.017014
756,0.002504,0.017013
757,0.0025,0.017036
758,0.002498,0.017035
759,0.002496,0.017044
760,0.002493,0.017046
761,0.002491,0.017007
762,0.002488,0.017016
763,0.002486,0.016988
764,0.002483,0.016939
765,0.00248,0.016944
766,0.002479,0.016946
767,0.002476,0.016943
768,0.002474,0.016903
769,0.002471,0.016897
770,0.002469,0.016866
771,0.002467,0.016867
772,0.002465,0.016861
773,0.002462,0.016869
774,0.00246,0.016861
775,0.002458,0.016865
776,0.002456,0.016833
777,0.002454,0.016804
778,0.002453,0.016795
779,0.00245,0.016785
780,0.002448,0.016761
781,0.002445,0.016769
782,0.002444,0.016738
783,0.002441,0.016727
784,0.002439,0.01672
785,0.002436,0.016697
786,0.002434,0.016685
787,0.002432,0.016672
788,0.00243,0.01667
789,0.002428,0.016661
790,0.002426,0.016656
791,0.002425,0.016652
792,0.002422,0.016615
793,0.00242,0.016611
794,0.002418,0.016601
795,0.002416,0.016594
796,0.002415,0.016579
797,0.002413,0.016576
798,0.002411,0.016569
799,0.002409,0.016559
800,0.002407,0.016546
801,0.002405,0.016513
802,0.002403,0.016511
803,0.002401,0.016523
804,0.002399,0.016498
805,0.002397,0.016477
806,0.002396,0.016472
807,0.002394,0.016487
808,0.002392,0.016482
809,0.002389,0.016498
810,0.002388,0.016464
811,0.002386,0.016475
812,0.002384,0.016473
813,0.002382,0.016465
814,0.002381,0.016448
815,0.002379,0.01646
816,0.002377,0.016455
817,0.002376,0.016471
818,0.002374,0.016494
819,0.002373,0.016476
820,0.00237,0.016444
821,0.002369,0.016425
822,0.002367,0.016457
823,0.002365,0.016425
824,0.002363,0.016406
825,0.002361,0.016389
826,0.002359,0.016379
827,0.002358,0.01637
828,0.002356,0.0164
829,0.002355,0.016384
830,0.002353,0.016381
831,0.002351,0.016375
832,0.002349,0.016377
833,0.002347,0.016416
834,0.002346,0.016416
835,0.002344,0.016429
836,0.002342,0.016422
837,0.00234,0.016456
838,0.002338,0.016427
839,0.002336,0.016437
840,0.002334,0.016417
841,0.002333,0.016405
842,0.002331,0.0164
843,0.00233,0.016387
844,0.002328,0.016415
845,0.002326,0.016422
846,0.002325,0.016408
847,0.002323,0.016391
848,0.002321,0.016432
849,0.00232,0.016403
850,0.002318,0.016419
851,0.002317,0.016403
852,0.002315,0.016414
853,0.002314,0.016394
854,0.002312,0.016406
855,0.00231,0.016412
856,0.002308,0.01639
857,0.002306,0.016385
858,0.002304,0.016372
859,0.002303,0.016375
860,0.002301,0.016381
861,0.0023,0.016361
862,0.002298,0.016351
863,0.002296,0.016349
864,0.002295,0.016342
865,0.002293,0.016337
866,0.002291,0.016359
867,0.00229,0.016362
868,0.002288,0.016334
869,0.002286,0.016325
870,0.002285,0.016308
871,0.002284,0.016307
872,0.002282,0.016297
873,0.00228,0.016301
874,0.002279,0.016306
875,0.002277,0.01631
876,0.002276,0.0163
877,0.002274,0.016268
878,0.002272,0.016247
879,0.00227,0.016266
880,0.002269,0.01626
881,0.002268,0.016282
882,0.002267,0.016267
883,0.002265,0.016292
884,0.002264,0.016284
885,0.002262,0.016268
886,0.002261,0.01629
887,0.002259,0.01629
888,0.002258,0.016278
889,0.002257,0.016268
890,0.002254,0.016255
891,0.002253,0.016241
892,0.002252,0.016266
893,0.002251,0.01626
894,0.002249,0.016279
895,0.002248,0.016253
896,0.002246,0.016244
897,0.002243,0.016235
898,0.002241,0.016248
899,0.002239,0.016255
900,0.002238,0.016246
901,0.002236,0.016258
902,0.002235,0.016282
903,0.002233,0.016286
904,0.002232,0.016278
905,0.00223,0.016256
906,0.002229,0.016245
907,0.002227,0.016234
908,0.002226,0.01625
909,0.002224,0.016265
910,0.002223,0.016262
911,0.002221,0.016256
912,0.002219,0.016219
913,0.002218,0.016226
914,0.002216,0.016214
915,0.002215,0.016204
916,0.002213,0.016213
917,0.002212,0.016229
918,0.00221,0.016239
919,0.002209,0.016212
920,0.002208,0.016217
921,0.002206,0.01622
922,0.002205,0.016218
923,0.002204,0.016201
924,0.002203,0.016186
925,0.002201,0.0162
926,0.0022,0.016189
927,0.002199,0.016166
928,0.002198,0.01619
929,0.002197,0.016216
930,0.002195,0.016195
931,0.002194,0.016176
932,0.002193,0.016185
933,0.002191,0.016157
934,0.00219,0.016139
935,0.002189,0.016147
936,0.002187,0.016132
937,0.002186,0.016157
938,0.002184,0.016155
939,0.002182,0.016158
940,0.002181,0.016151
941,0.00218,0.016125
942,0.002179,0.016125
943,0.002178,0.016133
944,0.002177,0.016146
945,0.002175,0.016139
946,0.002174,0.016134
947,0.002172,0.016129
948,0.002171,0.016139
949,0.00217,0.01615
950,0.002169,0.016177
951,0.002168,0.016152
952,0.002167,0.016181
953,0.002165,0.01618
954,0.002164,0.01616
955,0.002163,0.016184
956,0.002162,0.016185
957,0.00216,0.016163
958,0.002159,0.016168
959,0.002158,0.016141
960,0.002156,0.016147
961,0.002156,0.016152
962,0.002154,0.016174
963,0.002153,0.016146
964,0.002152,0.016156
965,0.002151,0.016154
966,0.00215,0.016153
967,0.002149,0.016165
968,0.002148,0.016143
969,0.002147,0.016114
970,0.002146,0.016112
971,0.002144,0.016086
972,0.002143,0.016068
973,0.002142,0.016077
974,0.002141,0.016087
975,0.00214,0.016091
976,0.002139,0.016078
977,0.002138,0.016079
978,0.002136,0.016097
979,0.002135,0.016077
980,0.002133,0.016077
981,0.002133,0.016071
982,0.002131,0.016058
983,0.00213,0.016063
984,0.002129,0.01607
985,0.002128,0.016029
986,0.002127,0.016023
987,0.002126,0.016007
988,0.002124,0.016027
989,0.002123,0.015986
990,0.002122,0.016002
991,0.00212,0.015957
992,0.002119,0.015963
993,0.002118,0.015987
994,0.002118,0.015972
995,0.002117,0.015986
996,0.002116,0.015993
997,0.002115,0.015968
998,0.002113,0.015947
999,0.002112,0.015946
1000,0.002111,0.015965
1001,0.00211,0.015985
1002,0.002109,0.015945
1003,0.002107,0.015955
1004,0.002107,0.015958
1005,0.002106,0.015968
1006,0.002104,0.015977
1007,0.002103,0.015973
1008,0.002103,0.015968
1009,0.002102,0.015977
1010,0.002101,0.015975
1011,0.0021,0.015956
1012,0.002099,0.015965
1013,0.002098,0.015932
1014,0.002097,0.015928
1015,0.002096,0.015932
1016,0.002095,0.015934
1017,0.002094,0.015937
1018,0.002093,0.015948
1019,0.002093,0.015942
1020,0.002092,0.015951
1021,0.00209,0.015915
1022,0.002089,0.015949
1023,0.002088,0.015922
1024,0.002086,0.015935
1025,0.002085,0.015954
1026,0.002084,0.01594
1027,0.002082,0.015907
1028,0.002081,0.015904
1029,0.00208,0.015885
1030,0.002079,0.015899
1031,0.002077,0.015867
1032,0.002076,0.015879
1033,0.002075,0.015897
1034,0.002074,0.015904
1035,0.002073,0.015931
1036,0.002071,0.015931
1037,0.00207,0.01594
1038,0.00207,0.015944
1039,0.002069,0.015953
1040,0.002067,0.015955
1041,0.002066,0.01597
1042,0.002065,0.015975
1043,0.002064,0.015958
1044,0.002063,0.015975
1045,0.002062,0.015997
1046,0.002061,0.016028
1047,0.00206,0.016045
1048,0.002059,0.01606
1049,0.002058,0.016046
1050,0.002057,0.016068
1051,0.002055,0.016065
1052,0.002054,0.016074
1053,0.002054,0.016091
1054,0.002053,0.016097
1055,0.002051,0.016094
1056,0.00205,0.0161
1057,0.002049,0.016075
1058,0.002048,0.016095
1059,0.002047,0.016102
1060,0.002047,0.016114
1061,0.002045,0.016127
1062,0.002044,0.016103
1063,0.002043,0.016127
1064,0.002042,0.016126
1065,0.002042,0.016132
1066,0.002041,0.01615
1067,0.00204,0.01616
1068,0.002039,0.016153
1069,0.002038,0.016128
1070,0.002037,0.016131
1071,0.002036,0.016139
1072,0.002035,0.016156
1073,0.002034,0.016163
1074,0.002033,0.016168
1075,0.002032,0.01617
1076,0.002031,0.016169
1077,0.00203,0.016179
1078,0.00203,0.01619
1079,0.002029,0.016199
1080,0.002028,0.016175
